-4526.00	-2794.00
-4541.00	-2779.00
-4556.00	-2757.00
-4643.00	-2755.00
-4667.00	-2744.00
-4692.00	-2730.00
-4707.00	-2708.00
-4754.00	-2699.00
-4810.00	-2696.00
-4818.00	-2695.00
-4823.00	-2685.00
-4867.00	-2671.00
-4882.00	-2649.00
-4938.00	-2646.00
-4993.00	-2636.00
-5018.00	-2622.00
-5033.00	-2600.00
-5089.00	-2597.00
-5128.00	-2595.00
-5144.00	-2587.00
-5149.00	-2577.00
-5195.00	-2576.00
-5199.00	-2575.00
-5205.00	-2574.00
-5233.00	-2570.00
-5248.00	-2548.00
-5304.00	-2545.00
-5343.00	-2543.00
-5364.00	-2525.00
-5410.00	-2524.00
-5414.00	-2523.00
-5420.00	-2522.00
-5447.00	-2509.00
-5526.00	-2501.00
-5530.00	-2500.00
-5576.00	-2499.00
-5582.00	-2498.00
-5586.00	-2497.00
-5595.00	-2496.00
-5610.00	-2474.00
-5662.00	-2457.00
-5787.00	-2455.00
-5801.00	-2439.00
-5828.00	-2432.00
-5890.00	-2426.00
-5894.00	-2423.00
-5905.00	-2419.00
-5946.00	-2406.00
-5957.00	-2402.00
-6016.00	-2387.00
-6112.00	-2381.00
-6120.00	-2367.00
-6172.00	-2350.00
-6297.00	-2348.00
-6300.00	-2336.00
-6311.00	-2332.00
-6338.00	-2325.00
-6404.00	-2316.00
-6456.00	-2299.00
-6512.00	-2296.00
-6526.00	-2280.00
-6622.00	-2274.00
-6678.00	-2271.00
-6716.00	-2266.00
-6765.00	-2252.00
-6795.00	-2251.00
-6810.00	-2229.00
-6866.00	-2226.00
-6973.00	-2220.00
-7029.00	-2217.00
-7070.00	-2196.00
-7126.00	-2193.00
-7203.00	-2192.00
-7210.00	-2187.00
-7266.00	-2184.00
-7275.00	-2178.00
-7309.00	-2171.00
-7313.00	-2170.00
-7359.00	-2169.00
-7365.00	-2168.00
-7369.00	-2167.00
-7415.00	-2166.00
-7418.00	-2164.00
-7422.00	-2163.00
-7430.00	-2155.00
-7470.00	-2154.00
-7475.00	-2146.00
-7531.00	-2143.00
-7546.00	-2132.00
-7596.00	-2130.00
-7602.00	-2129.00
-7652.00	-2127.00
-7667.00	-2122.00
-7685.00	-2114.00
-7711.00	-2104.00
-7767.00	-2101.00
-7784.00	-2085.00
-7840.00	-2082.00
-7855.00	-2077.00
-7900.00	-2062.00
-7956.00	-2059.00
-8093.00	-2047.00
-8115.00	-2044.00
-8171.00	-2041.00
-8202.00	-2040.00
-8255.00	-2035.00
-8311.00	-2032.00
-8320.00	-2026.00
-8376.00	-2023.00
-8493.00	-2005.00
-8515.00	-2002.00
-8571.00	-1999.00
-8602.00	-1998.00
-8658.00	-1995.00
-8751.00	-1993.00
-8807.00	-1990.00
-8860.00	-1986.00
-8913.00	-1969.00
-8969.00	-1966.00
-9022.00	-1962.00
-9078.00	-1959.00
-9285.00	-1958.00
