-3907.00	-3984.00
-3927.00	-3972.00
-3935.00	-3955.00
-3956.00	-3943.00
-3975.00	-3918.00
-3996.00	-3906.00
-4000.00	-3871.00
-4021.00	-3859.00
-4062.00	-3833.00
-4083.00	-3821.00
-4089.00	-3797.00
-4110.00	-3785.00
-4137.00	-3778.00
-4151.00	-3759.00
-4172.00	-3747.00
-4194.00	-3735.00
-4211.00	-3732.00
-4215.00	-3729.00
-4226.00	-3704.00
-4241.00	-3697.00
-4242.00	-3681.00
-4266.00	-3676.00
-4283.00	-3661.00
-4294.00	-3647.00
-4300.00	-3638.00
-4311.00	-3617.00
-4331.00	-3607.00
-4332.00	-3605.00
-4355.00	-3602.00
-4357.00	-3600.00
-4359.00	-3563.00
-4380.00	-3551.00
-4400.00	-3543.00
-4416.00	-3541.00
-4421.00	-3531.00
-4421.00	-3525.00
-4442.00	-3513.00
-4448.00	-3489.00
-4469.00	-3477.00
-4485.00	-3463.00
-4506.00	-3451.00
-4521.00	-3436.00
-4533.00	-3409.00
-4554.00	-3397.00
-4574.00	-3389.00
-4595.00	-3377.00
-4595.00	-3371.00
-4610.00	-3362.00
-4616.00	-3359.00
-4622.00	-3335.00
-4643.00	-3323.00
-4684.00	-3297.00
-4705.00	-3285.00
-4762.00	-3281.00
-4768.00	-3257.00
-4789.00	-3245.00
-4825.00	-3235.00
-4830.00	-3219.00
-4851.00	-3207.00
-4887.00	-3197.00
-4908.00	-3185.00
-4936.00	-3182.00
-4942.00	-3179.00
-4948.00	-3155.00
-4969.00	-3143.00
-5010.00	-3117.00
-5031.00	-3105.00
-5102.00	-3104.00
-5113.00	-3103.00
-5124.00	-3099.00
-5130.00	-3075.00
-5151.00	-3063.00
-5163.00	-3062.00
-5192.00	-3037.00
-5213.00	-3025.00
-5225.00	-3024.00
-5294.00	-3015.00
-5315.00	-3003.00
-5345.00	-2982.00
-5407.00	-2944.00
-5500.00	-2937.00
-5509.00	-2922.00
-5579.00	-2900.00
-5600.00	-2888.00
-5653.00	-2879.00
-5703.00	-2874.00
-5720.00	-2872.00
-5732.00	-2845.00
-5782.00	-2834.00
-5794.00	-2807.00
-5887.00	-2800.00
-5897.00	-2793.00
-5977.00	-2781.00
-5996.00	-2765.00
-6089.00	-2758.00
-6099.00	-2751.00
-6179.00	-2739.00
-6241.00	-2732.00
-6261.00	-2731.00
-6282.00	-2725.00
-6318.00	-2709.00
-6355.00	-2708.00
-6366.00	-2704.00
-6382.00	-2700.00
-6421.00	-2695.00
-6435.00	-2691.00
-6469.00	-2678.00
-6502.00	-2670.00
-6514.00	-2657.00
-6559.00	-2648.00
-6564.00	-2646.00
-6576.00	-2619.00
-6669.00	-2612.00
-6679.00	-2605.00
-6727.00	-2594.00
-6759.00	-2593.00
-6778.00	-2577.00
-6834.00	-2562.00
-6859.00	-2551.00
-6909.00	-2540.00
-6921.00	-2513.00
-6995.00	-2499.00
-7098.00	-2485.00
-7123.00	-2471.00
-7197.00	-2457.00
-7300.00	-2443.00
-7322.00	-2426.00
-7423.00	-2418.00
-7435.00	-2391.00
-7504.00	-2388.00
-7516.00	-2361.00
-7637.00	-2349.00
-7699.00	-2335.00
-7718.00	-2319.00
-7856.00	-2318.00
-7901.00	-2293.00
-8039.00	-2292.00
-8090.00	-2290.00
-8128.00	-2287.00
-8155.00	-2281.00
-8166.00	-2280.00
-8219.00	-2277.00
-8231.00	-2273.00
-8262.00	-2265.00
-8300.00	-2257.00
-8338.00	-2255.00
-8418.00	-2250.00
-8438.00	-2242.00
-8445.00	-2239.00
-8483.00	-2231.00
-8601.00	-2224.00
-8621.00	-2216.00
-8759.00	-2215.00
-8770.00	-2209.00
-8857.00	-2206.00
-8920.00	-2193.00
-9033.00	-2183.00
-9171.00	-2182.00
-9222.00	-2180.00
-9233.00	-2177.00
-9256.00	-2170.00
-9330.00	-2168.00
-9342.00	-2159.00
-9409.00	-2154.00
-9432.00	-2147.00
-9439.00	-2144.00
-9583.00	-2142.00
-9603.00	-2134.00
-9615.00	-2121.00
-9804.00	-2118.00
-9933.00	-2114.00
-10015.00	-2101.00
-10166.00	-2100.00
-10204.00	-2098.00
-10236.00	-2096.00
-10248.00	-2087.00
-10300.00	-2086.00
-10345.00	-2081.00
-10444.00	-2075.00
-10489.00	-2070.00
-10578.00	-2067.00
-10716.00	-2066.00
-10767.00	-2064.00
-10905.00	-2063.00
 -1963.00	-10164.00
